,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
11400,19bc9d23-5c8e-49e9-977a-89bf416fa7ff,5004bd1d-f581-41f6-ac88-9e72fa1f29b9,Fully Paid,366520.0,Long Term,707.0,721354.0,7 years,Own Home,Debt Consolidation,14667.43,14.6,65.0,12.0,0.0,347320.0,580294.0,0.0,0.0
11401,cefced86-6392-4cf1-b82d-282b99fee79a,8a0c1594-6c4f-4332-87ad-42c4d3c821be,Charged Off,332904.0,Short Term,741.0,1485458.0,6 years,Home Mortgage,Business Loan,10522.01,20.6,50.0,7.0,0.0,115805.0,321574.0,0.0,0.0
11402,cd4d3c96-20ab-4aaa-b440-c3162eb1124c,8c4c8766-ab12-4c70-8644-2cd541e0530d,Charged Off,132572.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,10839.5,19.3,300.0,5.0,0.0,321062.0,481558.0,0.0,0.0
11403,0ebd755c-da47-46ed-8313-dd9d5914040a,5632c3f1-e616-4f06-a86b-a2d4107a8c58,Fully Paid,32318.0,Short Term,732.0,1581332.0,6 years,Home Mortgage,Other,29531.32,24.4,4.0,12.0,0.0,536978.0,711392.0,0.0,0.0
11405,55821872-f2f7-4f07-bbab-57bb7ac31812,9da1248c-13aa-42c8-89d2-546a00363a42,Charged Off,135212.0,Short Term,714.0,1654406.0,6 years,Rent,vacation,29779.27,15.5,63.0,14.0,1.0,176092.0,416944.0,0.0,1.0
11406,572d8f08-a026-413e-90fb-5fe25e191ee5,909af9e6-47f3-4910-8cca-1f666c616a95,Charged Off,261514.0,Long Term,707.0,1035177.0,< 1 year,Rent,Debt Consolidation,25793.26,10.5,300.0,12.0,0.0,252092.0,346654.0,0.0,0.0
11407,e8badfb5-69c4-44c3-a82e-3ee8735e1d68,04ea0cbf-8742-44e6-a902-8b61359ea97c,Fully Paid,329340.0,Short Term,724.0,1174162.0,10+ years,Rent,Other,19410.78,15.6,58.0,10.0,0.0,171209.0,430034.0,0.0,0.0
11408,4b3ca08a-40dd-400d-a17a-8e53e3758e15,5042190f-b2a3-4ddb-8e74-1ee18bedea55,Fully Paid,343970.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,15195.06,11.6,11.0,11.0,0.0,282853.0,1222034.0,0.0,0.0
11409,cd87cbef-f090-46a5-b44b-6bd67a84851f,1c3005e7-6dfd-402a-a95a-386b4343df0f,Fully Paid,440220.0,Long Term,714.0,1425722.0,5 years,Rent,Debt Consolidation,23049.09,19.8,27.0,8.0,0.0,442510.0,614350.0,0.0,0.0
11410,b7785072-d187-47ce-9119-e8bc40867bb1,89b42fb4-4fdb-417f-8147-5f820cde6894,Fully Paid,168476.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,20511.64,12.1,50.0,18.0,0.0,287831.0,1003816.0,0.0,0.0
11412,297b4eda-4c37-4d94-87f5-d3c2a3939563,0bdc1afb-5504-49cb-9f46-b5b2b3ffe715,Charged Off,450164.0,Long Term,689.0,1263538.0,6 years,Own Home,Debt Consolidation,22764.47,13.9,300.0,6.0,0.0,308294.0,495110.0,0.0,0.0
11414,f9491c9d-3ab9-43d3-aa2d-79f9ddd5fd37,17cba206-f55f-499e-b66c-72d1b151f29f,Fully Paid,221298.0,Short Term,704.0,1100860.0,3 years,Rent,Debt Consolidation,15687.16,18.6,47.0,11.0,0.0,129827.0,232342.0,0.0,0.0
11415,b0277107-d566-4fe1-bc1a-ceb72949ac76,184d72d7-eb7c-42e8-92f8-6b3ddff04d8c,Fully Paid,97614.0,Short Term,748.0,936700.0,1 year,Rent,Debt Consolidation,8117.94,19.8,300.0,16.0,0.0,168701.0,718168.0,0.0,0.0
11416,5080cc64-d0c9-478b-959f-7e358c3fef1f,318cea47-eaa4-4466-876e-653e1c24f1d7,Fully Paid,254958.0,Short Term,693.0,691885.0,5 years,Rent,major_purchase,7495.5,14.2,13.0,12.0,0.0,242991.0,691284.0,0.0,0.0
11417,30b1de94-7834-4e46-a31f-b3d3dd317c07,7c4a55f1-ae29-415d-884e-096078a8fab3,Fully Paid,443476.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,27217.12,14.5,300.0,8.0,0.0,226727.0,401390.0,0.0,0.0
11418,9d3b74c9-e405-4e80-b486-f0b2eab57386,6234de8f-acae-4bee-9cd3-8b9fa9a77f92,Fully Paid,239844.0,Short Term,736.0,809723.0,10+ years,Home Mortgage,Debt Consolidation,6390.08,22.2,51.0,10.0,0.0,134311.0,290136.0,0.0,0.0
11419,759639d8-2dea-4367-b6bf-8a8e056268a4,f6be7cfe-39ca-45b3-9cf1-4308de1c8084,Fully Paid,139722.0,Short Term,724.0,1060067.0,10+ years,Rent,Debt Consolidation,6157.33,17.9,300.0,5.0,1.0,23446.0,90530.0,1.0,0.0
11420,9b077e05-729f-4484-a985-8a8fa756ec97,d9e1c58b-7d0b-4fa3-b5f9-ec3867cbcec2,Fully Paid,379874.0,Long Term,721.0,1199831.0,4 years,Rent,Debt Consolidation,8758.81,20.4,300.0,7.0,2.0,97242.0,258258.0,0.0,0.0
11422,ae89cf8f-7016-4fa9-9f44-6c8673d5a7e4,128f250c-f785-40bf-9893-740b9f5ed5a5,Fully Paid,369820.0,Short Term,750.0,1183586.0,9 years,Home Mortgage,Debt Consolidation,28702.16,24.4,300.0,14.0,0.0,267273.0,827442.0,0.0,0.0
11423,8e10773c-357f-49e7-a614-c2c0de444e05,d95cc4c0-c1e0-4fae-bd84-6a08196653b8,Fully Paid,107316.0,Short Term,726.0,1000863.0,10+ years,Home Mortgage,Home Improvements,16931.28,14.4,7.0,5.0,0.0,40812.0,64394.0,0.0,0.0
11425,d5ef86d5-0600-48e1-8270-a4b2a633506c,ea4fc744-0518-4348-bb30-1cb6c3fcca7d,Fully Paid,112640.0,Short Term,694.0,476900.0,< 1 year,Rent,Debt Consolidation,9816.16,11.8,300.0,8.0,0.0,70946.0,125994.0,0.0,0.0
11428,3e4d93ed-9b9d-433f-9ffc-e173fb97adf6,6fd1bfa2-9d3c-4992-b414-7add3f2ad075,Charged Off,253000.0,Long Term,691.0,684000.0,< 1 year,Home Mortgage,Debt Consolidation,19323.0,13.0,300.0,17.0,0.0,279870.0,736494.0,0.0,0.0
11429,796283ed-aec6-4c58-9328-aec28fb920e4,bc62733e-483e-421d-b06d-3797e119a237,Fully Paid,44814.0,Short Term,727.0,1006373.0,< 1 year,Rent,Debt Consolidation,10147.52,21.2,300.0,9.0,1.0,60135.0,455070.0,1.0,0.0
11430,2b05ac45-e1f4-4624-aa86-594437bbe0ab,d532715b-a0ea-4ceb-8b35-71f5a626815e,Fully Paid,449724.0,Short Term,720.0,925946.0,4 years,Home Mortgage,Home Improvements,6643.54,9.2,300.0,10.0,2.0,170069.0,449570.0,1.0,1.0
11432,6195a72f-5bfa-43e9-ae31-d4a759bbd66f,c5a76957-8061-490f-aa3d-36d7a29e106a,Fully Paid,145156.0,Short Term,750.0,1063677.0,2 years,Home Mortgage,Debt Consolidation,9484.42,10.9,300.0,10.0,0.0,124241.0,1132758.0,0.0,0.0
11433,05e71410-eb2b-4bf6-b63a-9eb1742312d3,962e4348-958f-4fd7-ac91-9d983dc87f0d,Fully Paid,226798.0,Long Term,705.0,1198083.0,7 years,Home Mortgage,Debt Consolidation,2735.62,15.4,300.0,3.0,0.0,65873.0,79288.0,0.0,0.0
11434,a1eb0251-ea6b-4f47-ac1a-8524bcafa37d,30bbb2bc-7a7a-4677-b43e-ced2ff928760,Charged Off,118140.0,Short Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,5409.68,18.7,3.0,6.0,0.0,112708.0,263648.0,0.0,0.0
11435,3a8abe9a-a0bc-4d2c-aaaf-79aee0fbdd2c,0973da5e-06f8-4163-8924-8a7fc536b8a5,Fully Paid,194502.0,Short Term,733.0,508079.0,10+ years,Rent,Debt Consolidation,5419.56,14.6,300.0,8.0,0.0,209703.0,488554.0,0.0,0.0
11436,aeedf067-9996-4def-88b3-046201b6680a,9d5a8076-1d88-4ac4-a25b-30556e7ac759,Charged Off,179278.0,Short Term,717.0,658008.0,10+ years,Rent,Debt Consolidation,16231.13,26.7,45.0,13.0,1.0,304266.0,483956.0,1.0,0.0
11437,f9d9695e-f0da-4c5e-a4ad-fbab4a2e8adc,19e95770-d3c7-406c-b0cd-9a8ad2c0ce20,Fully Paid,139018.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Home Improvements,30612.61,15.1,300.0,15.0,0.0,160018.0,443234.0,0.0,0.0
11440,cbd2fe51-5b33-4882-9a18-795f5c7c4ca6,b85f8c15-78fc-4965-be79-5e34a6437542,Fully Paid,193600.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,11390.5,17.5,300.0,12.0,0.0,114988.0,176110.0,0.0,0.0
11441,2d7ea504-10ee-44a1-a916-f01179358172,af3d8eee-399f-4f83-a0c2-2af213c07228,Charged Off,178618.0,Short Term,735.0,636348.0,6 years,Home Mortgage,Debt Consolidation,12249.68,21.0,300.0,7.0,1.0,110694.0,163064.0,1.0,0.0
11442,f8eeaf46-f4cc-44c2-98f6-06137cd67154,a7200721-43d1-42fe-97a5-ba72fc21959c,Fully Paid,439076.0,Short Term,740.0,1516808.0,6 years,Home Mortgage,Debt Consolidation,30209.62,10.7,300.0,9.0,0.0,274759.0,482746.0,0.0,0.0
11443,0ff90f1a-76dd-4096-b427-037cbd5cabf5,13e34d12-d9d0-45a2-9ffc-77afd2a79730,Fully Paid,269148.0,Short Term,717.0,1208704.0,10+ years,Rent,Debt Consolidation,38678.3,12.5,300.0,22.0,1.0,602224.0,831138.0,0.0,1.0
11444,30ad4f42-93fb-4bf2-b95a-52601349af77,c3255219-377a-45b2-9baf-422141ed5775,Fully Paid,25784.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,7932.5,16.5,78.0,4.0,0.0,290624.0,436458.0,0.0,0.0
11445,45173991-fc80-4e03-b3ab-bc4f7fa56485,1288311f-7971-48cb-824a-9e909143907b,Fully Paid,172678.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,20272.05,12.9,32.0,15.0,0.0,214377.0,819214.0,0.0,0.0
11446,c2d9d7ee-42dd-42f0-878d-209b2c2fe2c4,87360879-8e0c-434f-8f0e-baf7aa253fc5,Fully Paid,266068.0,Long Term,726.0,804232.0,10+ years,Home Mortgage,Debt Consolidation,17692.99,15.3,300.0,8.0,1.0,33060.0,248622.0,1.0,0.0
11447,4cb482ef-ff06-46a9-aa40-533f59a228a9,123d997a-216b-45e5-a236-eb3a54ce62a9,Fully Paid,695772.0,Long Term,733.0,1408337.0,10+ years,Home Mortgage,Debt Consolidation,15608.88,21.5,300.0,8.0,0.0,326610.0,1005840.0,0.0,0.0
11448,bb12bf07-1a39-4726-8977-85328294c4d5,f429e3d5-34d2-4b9f-9289-8c0fd0a24a65,Fully Paid,562100.0,Long Term,719.0,1514604.0,4 years,Rent,Debt Consolidation,22340.39,16.7,67.0,8.0,0.0,506084.0,897402.0,0.0,0.0
11449,c643b024-bba3-404d-b188-c20d6781c445,98d27973-2432-4527-803e-413ece85a744,Charged Off,219098.0,Long Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,9461.05,15.4,300.0,9.0,1.0,161120.0,295658.0,1.0,0.0
11450,c113f6fd-81a8-4bb4-b0c8-f7fd86a0d76d,1e7a4e18-c396-4b1c-8346-a6d5f391b425,Fully Paid,146168.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,7030.76,11.9,300.0,5.0,0.0,126578.0,428516.0,0.0,0.0
11451,47a1e9ae-183e-4c53-93cd-75d8b33ba78c,2137503d-2881-4b07-becf-d991c992c24d,Fully Paid,62216.0,Short Term,696.0,786866.0,10+ years,Rent,Home Improvements,5534.32,17.7,53.0,10.0,0.0,79743.0,195624.0,0.0,0.0
11452,6db5b893-2b45-4012-b4df-6c7949a5ddd4,68a0f8f3-4bec-4b0f-a1b8-65ea46b7cbff,Fully Paid,617474.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,30130.01,20.3,30.0,17.0,0.0,136192.0,445478.0,0.0,0.0
11453,e453e401-963c-47ab-9ec9-39b76d1ef7d5,bf7a7a83-d0cd-415a-8ab1-504ddb16a215,Fully Paid,414854.0,Short Term,720.0,1007076.0,10+ years,Home Mortgage,Debt Consolidation,19805.79,27.0,79.0,14.0,0.0,378784.0,708576.0,0.0,0.0
11454,8f169094-305f-4aa6-a6a4-eb928bff3e31,8acf01cd-4b3c-4856-ad52-36c58437a465,Fully Paid,345048.0,Long Term,735.0,1076654.0,1 year,Home Mortgage,Debt Consolidation,10407.63,8.5,300.0,16.0,0.0,121258.0,322784.0,0.0,0.0
11455,b6a2e0b0-0d18-4bfc-b1f9-1e5ef594e824,a8092ce5-242a-4a4a-8d42-654c17e90342,Charged Off,319308.0,Short Term,734.0,1033505.0,4 years,Rent,Debt Consolidation,25493.25,14.6,300.0,14.0,0.0,216942.0,374374.0,0.0,0.0
11457,6b8e9bad-0540-442a-ab92-648e7cf6e3a6,91a67d69-bb4c-43af-9930-018510f0cc2c,Fully Paid,261844.0,Short Term,746.0,972610.0,10+ years,Home Mortgage,Debt Consolidation,16534.37,21.2,66.0,12.0,0.0,141360.0,488598.0,0.0,0.0
11458,d18d9095-ebbf-47fb-ac94-58960150c5bf,dcf7ce5a-fe9f-4025-94bd-353f9bfe774c,Charged Off,220528.0,Short Term,703.0,857052.0,2 years,Rent,Debt Consolidation,18997.91,7.0,300.0,12.0,0.0,229482.0,551276.0,0.0,0.0
11459,5572a20b-59b1-4af9-938d-2c35ccef48f0,f7bc5ad7-9227-49f5-a1a3-0a3408cbf131,Fully Paid,134970.0,Short Term,737.0,971375.0,10+ years,Home Mortgage,Debt Consolidation,3974.42,21.1,300.0,6.0,0.0,115064.0,193380.0,0.0,0.0
11460,077ee1c0-b429-46b8-a857-0bd8494bc940,cd818b8c-3286-4459-a683-1c45e3c78c1a,Fully Paid,284284.0,Short Term,730.0,1189191.0,10+ years,Home Mortgage,Debt Consolidation,20315.37,14.8,22.0,10.0,0.0,320397.0,406340.0,0.0,0.0
11461,e40421b7-adda-463b-aae9-2461d9daaf1b,791e5747-c79a-43f9-835d-75e19e4d6f40,Fully Paid,151448.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,11858.47,7.9,300.0,6.0,0.0,98762.0,283074.0,0.0,0.0
11464,cd691e71-6ec5-40bc-9cb0-37d3a52c3719,08252cf4-882b-4eb3-b405-698d04a4f92e,Charged Off,92906.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,8708.65,21.5,45.0,14.0,0.0,195909.0,379346.0,0.0,0.0
11465,6157537b-7c6c-4ad5-9dc6-6cfa3c3c3017,3607e0cb-54da-4f9d-bc84-b65eb7bbadde,Fully Paid,329318.0,Short Term,716.0,748106.0,6 years,Rent,Debt Consolidation,20448.37,10.3,300.0,15.0,0.0,295754.0,459052.0,0.0,0.0
11467,2c7e97a5-ae99-436e-935d-0855d7d79038,a462176e-fe0e-4ac1-b335-823565d96ca8,Fully Paid,265606.0,Short Term,739.0,1816020.0,2 years,Rent,Debt Consolidation,24364.65,29.2,16.0,8.0,0.0,228665.0,600380.0,0.0,0.0
11468,0040e1de-5dd7-4b06-ae57-18f2c12df3cd,13341bdb-3e83-4580-8c19-427eb499ba8b,Fully Paid,324720.0,Short Term,748.0,1084368.0,10+ years,Rent,Debt Consolidation,4897.82,29.7,51.0,8.0,0.0,68666.0,382272.0,0.0,0.0
11469,0913c857-3a15-4e28-b30e-b1b264559ae0,27812726-222d-499d-934c-555f2d5bb9ba,Fully Paid,259666.0,Short Term,724.0,1174162.0,8 years,Home Mortgage,Debt Consolidation,14732.6,13.0,300.0,12.0,1.0,196707.0,396132.0,1.0,0.0
11470,a8561b91-6518-4179-8588-6527b1817ef6,7db41eb0-7501-415e-be8c-c524e758042c,Fully Paid,96096.0,Short Term,722.0,622554.0,3 years,Rent,Buy a Car,6433.02,5.7,300.0,5.0,0.0,39273.0,96140.0,0.0,0.0
11471,c54f60de-3109-4a88-88be-14ceda7f6903,9f3a3bd0-e0e5-474c-8618-aa7ebd363895,Fully Paid,266596.0,Long Term,724.0,1174162.0,6 years,Home Mortgage,Debt Consolidation,14782.95,15.5,19.0,11.0,0.0,40166.0,215270.0,0.0,0.0
11472,04a59278-f874-4bba-a625-e37cc87cf0f0,d50e066f-3fae-410a-8c28-08f42b15756d,Fully Paid,332816.0,Long Term,697.0,1245507.0,3 years,Rent,Debt Consolidation,14385.47,13.4,300.0,6.0,0.0,171152.0,237336.0,0.0,0.0
11473,bb99463b-218b-4ff4-87f3-9608ae2d7b79,deab6ef1-9b50-47b6-95ed-5f27e4a5fa9d,Fully Paid,350460.0,Short Term,745.0,1229566.0,10+ years,Own Home,Debt Consolidation,19160.74,17.9,300.0,12.0,0.0,403541.0,1015784.0,0.0,0.0
11474,acaaa963-0a79-42ac-9dd9-9fe11d68816b,8d9eae05-43ed-4191-af75-0095f0e22807,Fully Paid,155848.0,Short Term,737.0,454993.0,< 1 year,Own Home,Debt Consolidation,6692.18,10.4,300.0,14.0,0.0,193724.0,283228.0,0.0,0.0
11476,23be8baf-b1e3-4ba5-b16d-526611910d64,17c616e9-7964-4eb6-badd-a7e963f24a8f,Fully Paid,447216.0,Short Term,721.0,1853906.0,10+ years,Home Mortgage,Debt Consolidation,20238.61,19.0,75.0,5.0,1.0,315400.0,375716.0,1.0,0.0
11477,021ae6e1-a2a1-4888-95af-3c14339ddb28,87a1f667-afe1-489f-8618-f8f161132ee7,Fully Paid,530860.0,Short Term,747.0,1549184.0,10+ years,Home Mortgage,Home Improvements,12483.95,15.4,21.0,13.0,0.0,50084.0,442618.0,0.0,0.0
11478,b6993373-449e-49ac-a1dd-e14eb8588b75,d2299559-f67b-49d4-bc97-bf6891c77245,Charged Off,261668.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,20653.38,17.8,45.0,16.0,0.0,142519.0,507782.0,0.0,0.0
11479,7196d62f-4e33-4f6c-828b-340b726ad05e,997d74a2-6b68-4b20-b20d-4c1211be52db,Charged Off,156024.0,Short Term,747.0,1520817.0,3 years,Home Mortgage,Debt Consolidation,9239.13,18.7,36.0,20.0,0.0,97660.0,541046.0,0.0,0.0
11480,21cba266-0f92-4708-a59d-1e044c320b74,917ce153-9466-4533-831b-f11195ec3185,Fully Paid,582648.0,Long Term,698.0,1645039.0,2 years,Rent,Debt Consolidation,24949.85,17.5,300.0,17.0,1.0,490257.0,719466.0,0.0,1.0
11481,359e40bd-6622-4ee3-8531-161525ddc160,24cae95d-4c54-4698-9f88-1458733f0d83,Charged Off,437800.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,27238.97,12.0,18.0,9.0,0.0,280383.0,376618.0,0.0,0.0
11483,bb7dbf23-3747-4c49-9b82-f52c1d2330c4,c45b8caa-4612-4439-b9c0-8894c749eeb0,Fully Paid,644358.0,Long Term,724.0,1174162.0,8 years,Home Mortgage,Debt Consolidation,28934.72,18.2,300.0,15.0,0.0,535135.0,1039632.0,0.0,0.0
11484,a4ca0962-d976-491a-88c3-3e649aa64465,726acbef-b894-44aa-8827-f99fa541dba9,Fully Paid,274780.0,Short Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,7562.19,12.7,300.0,14.0,0.0,120688.0,347644.0,0.0,0.0
11485,357d9210-acda-4b97-a42c-cf8dcf7de80e,f12874f0-f219-4171-aca4-417d047fae65,Fully Paid,229702.0,Short Term,745.0,1069662.0,3 years,Rent,Debt Consolidation,14440.38,12.1,300.0,8.0,0.0,278559.0,538472.0,0.0,0.0
11486,72cba917-949c-42e0-b429-3971f44cc58b,c1513fd5-6e2e-4dce-80c5-e6c0a4bab18c,Fully Paid,428626.0,Short Term,724.0,1174162.0,4 years,Rent,Buy a Car,3298.78,9.0,300.0,6.0,0.0,153121.0,496606.0,0.0,0.0
11487,229d8ffa-3ae8-49b9-b832-0ad66feef665,7cc459f3-6009-4c8d-bec8-c0d85464b530,Fully Paid,247984.0,Short Term,740.0,1791168.0,8 years,Home Mortgage,Debt Consolidation,16419.04,16.8,300.0,13.0,0.0,394630.0,959948.0,0.0,0.0
11489,046dd91c-448f-4d85-ae93-ea3bb87a4f49,baf1fa14-e675-434f-9e21-0dd31083b684,Charged Off,480788.0,Long Term,700.0,1184137.0,2 years,Rent,Debt Consolidation,17268.72,18.0,16.0,7.0,0.0,98629.0,136444.0,0.0,0.0
11490,0fa34188-3ad6-45f0-8c92-a535529c7be7,0bf7d61b-3a07-411d-a360-9ec26339e9dd,Fully Paid,383878.0,Short Term,719.0,1598850.0,10+ years,Home Mortgage,Debt Consolidation,18519.87,23.1,69.0,8.0,0.0,283917.0,441870.0,0.0,0.0
11491,31cfa3af-118e-41cf-aec2-58e0902e492c,ea6388ac-2947-4d2c-ad66-5a21095cce42,Fully Paid,134992.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,6854.63,15.6,300.0,6.0,0.0,71649.0,258478.0,0.0,0.0
11492,c219e01a-f31a-4ac1-9ba1-e79093f3ddab,6fd85baa-64d7-4f51-abb8-dd1247a26549,Fully Paid,174372.0,Short Term,712.0,772236.0,2 years,Own Home,Debt Consolidation,4923.09,13.8,300.0,9.0,0.0,53998.0,273042.0,0.0,0.0
11493,ca4ede12-5333-4928-bed1-d9caf3ea2236,e4a6fd25-2848-4157-b348-cab168d5bb00,Fully Paid,155100.0,Short Term,724.0,956840.0,7 years,Home Mortgage,Other,14033.59,14.9,300.0,9.0,1.0,309434.0,383218.0,1.0,0.0
11494,cb2e088a-10fb-4433-9b3a-03fddd35756f,234f1a06-7b41-4a45-a337-cf10d403e21e,Fully Paid,328020.0,Short Term,727.0,661010.0,5 years,Rent,Debt Consolidation,5728.69,17.0,31.0,10.0,0.0,189164.0,464046.0,0.0,0.0
11495,9230594b-c6ff-44e3-97c3-89c32464d903,3a91c86f-f967-41aa-ba5e-5a57be0d1427,Fully Paid,266772.0,Short Term,697.0,781964.0,0 years,Rent,Debt Consolidation,9970.06,15.5,34.0,13.0,0.0,89794.0,553036.0,0.0,0.0
11497,d6b45642-e3d7-4ce0-8912-aea36d106442,84e936b5-7e37-41a6-b364-864bf293d2cd,Fully Paid,393316.0,Long Term,725.0,1640517.0,10+ years,Home Mortgage,Debt Consolidation,21736.76,19.4,300.0,12.0,0.0,425961.0,757636.0,0.0,0.0
11498,aac883c9-1978-437a-9ba5-72016b205855,b71c8375-aa18-4d67-8962-12c0aeecb7f0,Charged Off,483560.0,Long Term,717.0,1708461.0,9 years,Home Mortgage,Debt Consolidation,21355.81,13.8,300.0,11.0,0.0,150157.0,338250.0,0.0,0.0
11499,050b4239-9bb6-4ce7-be7b-beec360155ad,f99f9e7e-c44d-4646-9bc8-29f2ead18e8b,Fully Paid,324104.0,Short Term,748.0,1492792.0,3 years,Home Mortgage,Debt Consolidation,11743.14,30.0,40.0,9.0,0.0,122398.0,838552.0,0.0,0.0
11500,20714542-6659-48bf-972c-dcc9f3587682,0ddf25b1-51e4-4524-b5c1-cb0bf63558c6,Fully Paid,309430.0,Short Term,741.0,1099967.0,2 years,Rent,Debt Consolidation,28140.71,16.6,300.0,20.0,0.0,249774.0,623326.0,0.0,0.0
11501,23b26439-100d-4b3c-aa0f-1a654927e55b,9c74cb5b-d522-4a42-a1f6-86aecbdda6e3,Fully Paid,118624.0,Short Term,718.0,726484.0,6 years,Home Mortgage,Other,15982.42,16.3,72.0,12.0,0.0,137047.0,301092.0,0.0,0.0
11502,efa9c1db-b520-44f3-a061-1f7f6b747166,7e1bfe72-00ca-41a3-94d9-c90b9fa79fb4,Charged Off,349052.0,Short Term,746.0,610033.0,0 years,Home Mortgage,Home Improvements,10624.8,30.4,31.0,16.0,0.0,3591.0,347182.0,0.0,0.0
11503,f9717f29-092a-4c4b-9f16-0dba8b79a4c1,b748be5f-7a2c-4b88-86b8-6fb287f68254,Fully Paid,193402.0,Short Term,723.0,1039756.0,10+ years,Home Mortgage,Debt Consolidation,4444.86,21.2,300.0,5.0,0.0,34504.0,211376.0,0.0,0.0
11504,7b0a8652-8b34-4a2e-b2e4-5d820bbcc5cc,b946316b-35cd-4c0f-bc7b-82dbe73cc7f5,Fully Paid,219868.0,Short Term,746.0,1139316.0,2 years,Rent,Debt Consolidation,23450.94,21.9,50.0,11.0,0.0,106343.0,233200.0,0.0,0.0
11506,a4ec32e7-8dc2-4b09-a37a-25a4347a1e70,375d86af-545a-4f96-9558-bd689d2f3f9a,Fully Paid,405592.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,30187.01,11.4,300.0,13.0,0.0,371621.0,574508.0,0.0,0.0
11507,8dd5c582-8a89-43aa-839e-d3808952e562,1dddcc2b-8dfd-46a8-adf4-d6ab456e3968,Fully Paid,278388.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,20934.77,13.8,59.0,12.0,0.0,129219.0,293370.0,0.0,0.0
11508,7a2c5650-0f0a-418b-86ab-6f0039f23d90,0dcaaba2-563a-498a-a467-f7dd4dec0777,Fully Paid,292666.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,31537.53,18.0,300.0,18.0,0.0,46607.0,272536.0,0.0,0.0
11509,828a07f8-ad35-4e8d-9fd5-0bf0fd9e2ad4,e90f2b4f-a264-4c7d-9806-168b1dc572ca,Charged Off,457402.0,Long Term,735.0,1021307.0,9 years,Rent,Debt Consolidation,7957.58,19.2,300.0,15.0,0.0,358492.0,615868.0,0.0,0.0
11512,301e1831-1e33-4d98-a27d-3fc05352cad8,d2b2712e-46a9-4056-b2ed-98fcfbf51aa9,Fully Paid,220748.0,Short Term,702.0,896040.0,3 years,Home Mortgage,Debt Consolidation,3277.88,13.5,69.0,7.0,0.0,74499.0,99374.0,0.0,0.0
11513,a395277c-0117-45ad-89ec-d893e5e2b770,a24eb6ea-76ce-4460-9ef6-9f1e94628597,Charged Off,184712.0,Short Term,719.0,1044487.0,5 years,Rent,Debt Consolidation,9139.19,6.4,300.0,7.0,0.0,122968.0,272756.0,0.0,0.0
11514,6f8f5967-b2ba-4777-8e81-9d9e221832f1,83604362-6581-4f94-9397-d52d652a81ff,Fully Paid,307736.0,Short Term,727.0,748676.0,2 years,Home Mortgage,Debt Consolidation,16658.06,10.6,43.0,15.0,0.0,98952.0,264616.0,0.0,0.0
11516,705e85de-cded-4b0f-8c59-fc1c24b7d9a7,55a07c88-90eb-4f9a-a48c-7301d1bf1f12,Fully Paid,430298.0,Long Term,702.0,815518.0,6 years,Home Mortgage,Debt Consolidation,13659.86,26.8,300.0,11.0,0.0,297027.0,536558.0,0.0,0.0
11517,e9df4037-e2aa-4d81-a5b9-3ad59b69930d,dd07d196-600c-45cd-a976-ae2f1fa7602f,Fully Paid,265826.0,Short Term,740.0,1033087.0,6 years,Home Mortgage,Debt Consolidation,25310.47,20.3,300.0,15.0,0.0,185972.0,633336.0,0.0,0.0
11518,dd6509db-1031-49c7-bdaf-97cd4aa388fd,b77735d9-a2a0-4030-8899-4806a0b2dcdc,Fully Paid,88616.0,Short Term,727.0,746263.0,4 years,Home Mortgage,Debt Consolidation,14241.07,28.6,300.0,9.0,1.0,67735.0,270468.0,1.0,0.0
