,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
22678,98faa680-ea2c-4853-aa66-7c8b820c5441,388353fd-ec89-4579-b92f-8bfc460bb813,Charged Off,313280.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,12244.36,22.3,32.0,11.0,0.0,64790.0,158928.0,0.0,0.0
22679,8b3d8336-f07b-4252-9b9b-cee174f0fa82,93c3b8ba-a228-49d3-91f0-0ce15ca8ac4b,Fully Paid,216216.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,15943.66,16.0,20.0,13.0,0.0,189829.0,473704.0,0.0,0.0
22681,33cd974d-548d-4ace-9778-7c525db3a7c1,f4b4a07d-a71c-405b-9cf0-8878b2d6306b,Charged Off,110462.0,Short Term,744.0,1106636.0,< 1 year,Own Home,Debt Consolidation,9166.55,11.3,300.0,6.0,0.0,120137.0,167816.0,0.0,0.0
22682,c61f669e-5264-43b6-81ed-0d34102b2450,aed25032-4a38-4892-b410-06128ab79fe2,Fully Paid,290114.0,Short Term,724.0,1174162.0,0 years,Home Mortgage,Debt Consolidation,13722.75,16.5,300.0,8.0,0.0,134311.0,419188.0,0.0,0.0
22683,8ce338ec-da0a-421b-b702-46931d164fc4,2d6003fc-c7a2-4e9c-9469-13d668c5a264,Fully Paid,365530.0,Long Term,716.0,1597235.0,9 years,Home Mortgage,Debt Consolidation,40463.16,16.6,300.0,12.0,4.0,125324.0,398618.0,2.0,2.0
22684,022bbd2e-5c7f-4394-8666-fe7b1da32885,a66471ff-1439-40a4-9a7a-b5865094d6b5,Charged Off,376816.0,Long Term,719.0,823137.0,10+ years,Home Mortgage,Debt Consolidation,17217.23,15.2,300.0,6.0,0.0,208088.0,305734.0,0.0,0.0
22685,6559aeaf-da85-43ec-81e8-bcf5d7ec3b3e,5e8b3925-80ac-4f61-b8fc-c949c536c0d5,Fully Paid,612722.0,Short Term,714.0,1415025.0,9 years,Rent,Debt Consolidation,18631.21,10.9,300.0,13.0,0.0,569240.0,850476.0,0.0,0.0
22686,98db27f1-44a7-4981-a63b-ee3c3a1f2e5f,6342662d-8b8b-4218-bc96-f912b7edd3a7,Charged Off,299442.0,Short Term,713.0,760608.0,10+ years,Rent,Debt Consolidation,19142.12,17.4,300.0,7.0,0.0,326515.0,403062.0,0.0,0.0
22687,5f03ab74-1f38-4695-8bda-d48da57a060d,abf8ae8e-c3fc-44df-960f-072701cadede,Charged Off,399762.0,Long Term,718.0,1246742.0,10+ years,Home Mortgage,Debt Consolidation,13610.08,15.8,300.0,12.0,0.0,354065.0,792990.0,0.0,0.0
22689,a07fb25b-160e-4ac9-b3b3-e6380510347e,33c3cb9a-d3e7-4191-9f55-9fccd50a90dc,Fully Paid,517550.0,Long Term,708.0,1787881.0,10+ years,Home Mortgage,Debt Consolidation,27414.15,16.7,300.0,10.0,0.0,441712.0,1006830.0,0.0,0.0
22690,19a34d32-a93a-45f8-8e39-c870dc3164cf,6c56277b-8b9b-422f-831d-a962f4dbc60d,Fully Paid,223828.0,Short Term,693.0,1394087.0,10+ years,Home Mortgage,Debt Consolidation,23815.55,19.0,300.0,12.0,1.0,300010.0,496958.0,1.0,0.0
22691,7295ff00-3d21-4ba6-9e08-4c5a8fe813ec,9371726e-a420-498c-9c4c-86a56ddc0a7e,Fully Paid,71302.0,Short Term,709.0,947435.0,< 1 year,Rent,Other,9711.28,23.6,300.0,3.0,0.0,504336.0,614042.0,0.0,0.0
22692,b67224e5-2b8c-4a38-a08d-bb88ad0aba3e,c44e5ccb-d9cf-44b9-9a8f-37307bf85996,Fully Paid,278410.0,Short Term,747.0,1057958.0,7 years,Home Mortgage,Debt Consolidation,21952.6,10.9,300.0,18.0,0.0,237595.0,1273668.0,0.0,0.0
22696,e29ea69c-f12d-45d2-9e80-eb97a4292b71,24d454b1-9586-4342-8ed7-5377cbbf66ed,Fully Paid,266376.0,Short Term,704.0,958626.0,3 years,Rent,Debt Consolidation,4465.76,11.9,300.0,5.0,0.0,130435.0,204116.0,0.0,0.0
22699,fbd57dd0-15c7-4a32-bcb0-2d9d69941a5b,f690f889-21be-46af-bc96-8458732954b7,Fully Paid,329472.0,Short Term,724.0,1174162.0,0 years,Own Home,Debt Consolidation,7515.83,17.1,77.0,11.0,0.0,339549.0,805662.0,0.0,0.0
22700,3317d155-80a0-4faa-a22e-f512af112cde,28199db9-d38b-4f17-a0d1-f83e86fc913a,Fully Paid,44440.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Home Improvements,20993.48,12.5,34.0,10.0,0.0,79211.0,295878.0,0.0,0.0
22701,fa102bf9-7d89-44e2-8994-ccd6e3844ab8,2bdd7e78-182a-488f-ad23-8d0c290d5444,Fully Paid,265628.0,Short Term,723.0,925300.0,3 years,Rent,Debt Consolidation,10255.44,8.7,300.0,9.0,0.0,157339.0,247852.0,0.0,0.0
22705,a5c1e361-946e-455b-b126-3e9a530f86ab,1b29557c-66fd-4683-aec0-50f51cb6cebc,Charged Off,108306.0,Short Term,719.0,260604.0,3 years,Rent,Debt Consolidation,3800.57,17.5,300.0,12.0,0.0,154470.0,503800.0,0.0,0.0
22706,e95ad944-3cef-476b-98df-d84b9b29c04f,eceac3ff-aae8-4809-9bd5-0410c024f77a,Fully Paid,242220.0,Short Term,729.0,1337315.0,9 years,Home Mortgage,Debt Consolidation,10564.76,13.4,19.0,15.0,0.0,168150.0,271942.0,0.0,0.0
22708,b65482c2-2869-4405-b725-07b6f5525703,bdc6b91e-0e30-4c78-821f-8b172c673796,Fully Paid,337326.0,Short Term,734.0,1845071.0,7 years,Home Mortgage,Debt Consolidation,25831.07,21.0,300.0,21.0,0.0,636728.0,1330802.0,0.0,0.0
22710,9b2ca8fc-cd1d-4d3b-8ec0-6a6f7af5f4bf,2b4e2051-13a4-41c7-ad69-3d709208f5ef,Fully Paid,477862.0,Long Term,691.0,1631644.0,10+ years,Home Mortgage,Debt Consolidation,16588.33,15.7,4.0,15.0,0.0,322620.0,1029094.0,0.0,0.0
22711,43b20956-46fe-484b-bbe8-3a4810044466,3b8fed46-d973-45e0-8b2d-8af3fdd1120d,Fully Paid,324522.0,Long Term,724.0,1174162.0,10+ years,Own Home,Debt Consolidation,4687.11,18.3,7.0,10.0,0.0,139802.0,276716.0,0.0,0.0
22714,d7ccab2c-45f6-47bb-a761-9916fae53433,46249687-01c9-47af-9bd7-b12ac15133f7,Fully Paid,65098.0,Long Term,675.0,1405487.0,5 years,Home Mortgage,Home Improvements,4239.85,10.4,300.0,7.0,0.0,138833.0,284504.0,0.0,0.0
22715,56e6a30c-8b49-4488-a7c9-1f6bd194ed6d,c60aefa2-b273-4d6e-b975-66d12845b8b7,Charged Off,217734.0,Long Term,726.0,1165859.0,10+ years,Rent,Debt Consolidation,8987.0,9.7,300.0,6.0,0.0,103702.0,126258.0,0.0,0.0
22716,d83c33ba-7a69-4c12-a4f0-3f3a0c3a4190,f14d8042-6d7c-4f87-bfb1-e1e6758db9c3,Fully Paid,529848.0,Long Term,694.0,1151172.0,2 years,Rent,Debt Consolidation,27819.99,18.3,300.0,9.0,0.0,376029.0,570658.0,0.0,0.0
22717,b5ab4b69-145d-4184-bc62-03a72608babd,ee447e3f-5ef6-43d2-9c54-c3afb1d7a6c8,Fully Paid,523820.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,18209.41,21.2,80.0,10.0,0.0,727016.0,1039280.0,0.0,0.0
22719,eb5c734e-ff35-43fc-8361-ff338795f64d,a4eca250-4fc6-41a1-9ccf-38278c40e0cc,Fully Paid,256652.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,10062.4,16.0,20.0,15.0,0.0,309263.0,570218.0,0.0,0.0
22721,144d0188-108e-4f51-ae12-327df2cad91e,d2468094-32ed-4778-afb4-77906ad4086f,Fully Paid,443036.0,Long Term,708.0,1434842.0,1 year,Rent,Debt Consolidation,22239.88,8.5,300.0,8.0,0.0,173869.0,520190.0,0.0,0.0
22724,ecdb3114-fdfc-4213-86a3-eb94375fd197,7d2ab09a-ef1c-4489-8c98-6771f39e1d6e,Fully Paid,110352.0,Short Term,719.0,1620016.0,10+ years,Rent,Other,3807.03,33.3,46.0,5.0,0.0,174591.0,780582.0,0.0,0.0
22725,61ad2d2c-b6be-4847-82df-874cfb8167c5,9309c064-54e6-49f3-a6fe-28eb8cde9002,Charged Off,261602.0,Short Term,724.0,1223771.0,2 years,Home Mortgage,Debt Consolidation,10401.93,12.7,300.0,16.0,0.0,234004.0,556380.0,0.0,0.0
22728,8131dcbb-00b8-407b-8bda-6ecbbf3e24b5,af674cda-0588-4485-9c18-f1935110c73a,Fully Paid,215204.0,Short Term,744.0,696996.0,2 years,Rent,Debt Consolidation,9525.65,9.8,43.0,6.0,0.0,92397.0,165858.0,0.0,0.0
22732,5c3b1613-157b-424e-ae90-a8ce3ff2df41,ab92e1ff-b62d-47f1-b82a-ff65a0251703,Fully Paid,259886.0,Long Term,724.0,1174162.0,3 years,Own Home,Debt Consolidation,38796.29,15.0,6.0,13.0,1.0,80693.0,101772.0,0.0,0.0
22733,cd29cbfd-26d3-4a95-a12f-d1a54a2fc518,1cbe9168-8e6c-4e8c-a345-ef3934691bad,Fully Paid,201036.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,8779.71,24.0,300.0,12.0,0.0,76000.0,988834.0,0.0,0.0
22734,2b27962e-0722-465d-8994-42e230598a39,cb790855-a7f7-449a-b411-0ef707ffdff9,Charged Off,262526.0,Long Term,715.0,651776.0,3 years,Rent,Debt Consolidation,16945.91,24.0,300.0,10.0,0.0,438216.0,625658.0,0.0,0.0
22741,79beca57-3cd9-4fdb-87ce-9486798b7e10,cd07c9bc-2d98-4548-9670-0b36efcaf25b,Fully Paid,360316.0,Short Term,747.0,1865097.0,5 years,Rent,Debt Consolidation,22381.24,16.7,5.0,18.0,0.0,210368.0,1360832.0,0.0,0.0
22742,003665f5-adff-4fbb-903c-14d022fa6a08,80c0ee25-ec87-4e1f-aefc-e5bbd679cef1,Fully Paid,43692.0,Short Term,719.0,679079.0,9 years,HaveMortgage,Take a Trip,8601.68,11.0,69.0,5.0,5.0,16264.0,174328.0,1.0,4.0
22743,4708909c-f3eb-4013-a990-f08441390dd0,5e451b53-d6b8-4fdc-af0c-e237bdde6888,Fully Paid,527164.0,Short Term,746.0,2181504.0,6 years,Home Mortgage,Debt Consolidation,17033.88,19.4,300.0,11.0,0.0,273144.0,562760.0,0.0,0.0
22744,ac26af68-66d0-4fd5-a790-a2f06500ddbf,be7ac309-c07a-438d-894d-c5c8553f26af,Charged Off,237798.0,Long Term,724.0,1174162.0,0 years,Home Mortgage,Other,7383.78,19.3,40.0,11.0,0.0,435461.0,1323410.0,0.0,0.0
22746,ec90b117-c220-42fb-936b-da83b5cea487,19ec64af-0d26-4c97-928d-4b7aaa349cbe,Fully Paid,505604.0,Short Term,745.0,1602973.0,3 years,Rent,Debt Consolidation,16430.44,20.6,300.0,9.0,0.0,437076.0,951280.0,0.0,0.0
22749,d4135617-8d44-4e66-9bbe-122c5c43ef84,f11e44f1-db25-461c-b8a1-37af5ef0f7a7,Fully Paid,221738.0,Short Term,739.0,1044563.0,10+ years,Rent,Other,9488.22,13.7,300.0,9.0,0.0,174534.0,282260.0,0.0,0.0
22751,009e06eb-0a46-494e-9947-a40aa2f58089,7235277f-6cb8-4996-b6c0-440f4afb27c9,Fully Paid,86174.0,Short Term,748.0,1097763.0,3 years,Own Home,Debt Consolidation,11233.75,11.8,300.0,12.0,0.0,62073.0,718652.0,0.0,0.0
22752,a46ce3e0-7c31-4d70-8231-123342b0389c,95f14d81-ce05-44d8-9417-7fd20736d7b6,Fully Paid,175010.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,23390.33,24.0,59.0,10.0,0.0,677521.0,809600.0,0.0,0.0
22755,a2a1e05b-207c-45e0-a51e-65245aa22462,c39508ab-08aa-4a2f-8fb3-e125723b7ab8,Fully Paid,477510.0,Short Term,724.0,1174162.0,9 years,Home Mortgage,Business Loan,17884.7,10.5,300.0,8.0,0.0,115843.0,428516.0,0.0,0.0
22756,1c300327-b24b-431f-8a82-9bf582e1b874,5790d474-a415-40eb-9a74-6589e99c1227,Fully Paid,215556.0,Short Term,740.0,1135592.0,8 years,Home Mortgage,Debt Consolidation,8119.46,10.5,300.0,12.0,1.0,247133.0,512798.0,1.0,0.0
22757,a59b5424-077f-4c69-97a4-f4186e84da39,924e0408-803c-4b85-9d74-d5292c81d3e2,Fully Paid,767998.0,Long Term,687.0,1868536.0,6 years,Rent,Debt Consolidation,29429.29,19.4,300.0,17.0,0.0,637602.0,1022538.0,0.0,0.0
22758,f57382b8-2f00-4119-9774-ceda0f15e0d4,f9542a00-e954-45de-9e81-d96a4e9e69b3,Charged Off,178662.0,Short Term,685.0,1234354.0,9 years,Rent,Debt Consolidation,29727.4,15.0,300.0,14.0,0.0,541215.0,687874.0,0.0,0.0
22760,c3a7aa34-af0b-4bac-89e3-d22412faf1a2,858ff3d7-39d6-4a0b-9a4d-bc9a4489846e,Fully Paid,302676.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,21822.07,23.4,300.0,9.0,0.0,256899.0,585552.0,0.0,0.0
22761,3c6b81e1-0c1c-4906-9a7a-b8777f3d49e7,52cd0217-e153-4d9c-8453-ffbb6dcf0c1a,Fully Paid,325534.0,Long Term,725.0,786429.0,10+ years,Own Home,Debt Consolidation,6127.69,22.0,300.0,7.0,1.0,230489.0,745470.0,1.0,0.0
22762,3e751dfc-402a-46fb-9544-d417831566fa,a6d3037d-a324-43ef-b6ae-fde2ea2a18ff,Fully Paid,222354.0,Short Term,744.0,1075381.0,2 years,Rent,Debt Consolidation,20790.75,13.4,300.0,15.0,0.0,201647.0,286836.0,0.0,0.0
22763,c4dcf071-838c-41a3-a723-d642235cecee,dbf2e56e-dec2-4e85-a27a-97cbb948bd56,Fully Paid,32604.0,Short Term,722.0,636177.0,4 years,Home Mortgage,Debt Consolidation,16010.54,8.7,64.0,12.0,0.0,118636.0,154352.0,0.0,0.0
22764,aa0cce53-7904-4844-b2c4-53826eed2a2e,0e440eb5-ee3e-438c-b7c0-b12a418135c5,Fully Paid,303204.0,Long Term,724.0,1174162.0,4 years,Own Home,Debt Consolidation,18718.99,11.0,25.0,19.0,0.0,204269.0,557832.0,0.0,0.0
22766,c7a76dea-dddf-47b2-8b84-32fb37fabdd0,404bf28d-23d6-4d3f-92a5-cbdc32f76d64,Fully Paid,150722.0,Short Term,747.0,650845.0,3 years,Rent,Debt Consolidation,4149.22,16.0,300.0,7.0,0.0,79515.0,148500.0,0.0,0.0
22767,724f8677-38f1-439b-a868-5dff2f587681,21380281-64a6-45d5-8833-4ed5f4138f2e,Charged Off,110264.0,Short Term,742.0,666539.0,< 1 year,Rent,Debt Consolidation,15941.19,31.2,300.0,11.0,0.0,433941.0,873862.0,0.0,0.0
22768,ba2f02b0-87da-4e45-a5ad-008ea9ef91de,b6a36401-1c99-42fc-9612-29e0028f11c6,Fully Paid,357280.0,Short Term,736.0,964250.0,6 years,Rent,Debt Consolidation,20892.02,16.8,300.0,12.0,0.0,644404.0,886160.0,0.0,0.0
22770,b8f41636-3b63-45c8-9466-a2520d4c2495,2544c2a9-d293-4819-a2f6-d928310e89af,Fully Paid,130108.0,Short Term,743.0,468217.0,0 years,Rent,Debt Consolidation,6828.03,22.5,65.0,13.0,0.0,36290.0,600380.0,0.0,0.0
22771,f21ba042-c7b9-4923-abe6-199318095d0f,d50375e8-1286-4036-9ca3-095135c89a1e,Fully Paid,334400.0,Short Term,675.0,1713496.0,8 years,Home Mortgage,Debt Consolidation,23703.26,15.6,300.0,15.0,1.0,251218.0,490512.0,1.0,0.0
22772,1aae6cdb-5553-4842-bab0-3869c0579848,40a2d5d2-24f6-49d7-bf3a-1f2df0e17ce8,Fully Paid,220814.0,Short Term,751.0,1106085.0,6 years,Home Mortgage,Debt Consolidation,14563.5,17.5,300.0,8.0,0.0,198151.0,1024320.0,0.0,0.0
22773,c2b69dfd-b88e-4509-b7d5-2a6dbd12e5cd,77e85efc-da18-4966-94ec-e4dfbba77269,Fully Paid,282348.0,Long Term,730.0,871568.0,10+ years,Home Mortgage,Debt Consolidation,11620.97,23.8,300.0,11.0,0.0,196935.0,330484.0,0.0,0.0
22774,b10d64b8-70cc-4def-9ecf-1462e5a17131,2289ad62-bb2a-43cd-9330-8fa2fec63fb5,Fully Paid,134068.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,8427.07,13.8,300.0,7.0,0.0,118674.0,234476.0,0.0,0.0
22776,58d5f370-445e-45fd-8a98-1bc1ec746e94,a76ef67e-ffbf-42a2-822f-5f4308fdd00d,Fully Paid,220528.0,Short Term,723.0,1599838.0,< 1 year,Rent,Debt Consolidation,16798.28,12.7,17.0,17.0,0.0,204744.0,452408.0,0.0,0.0
22778,1bc120be-8824-4ffb-8a90-fea5424bdc47,0fed644e-e52e-407f-85db-9f3eeb241698,Charged Off,263362.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,21284.18,12.9,300.0,8.0,0.0,239324.0,300542.0,0.0,0.0
22779,53f154fe-4216-43af-b7bf-d9f44ff5cb84,f0f72cff-15f2-4f91-ac6b-eb3390697023,Fully Paid,102498.0,Short Term,695.0,478477.0,8 years,Home Mortgage,Debt Consolidation,8732.02,17.1,3.0,8.0,1.0,104215.0,666666.0,1.0,0.0
22780,7bbaf058-ee93-47ac-8c27-a777951e1634,7c13a8fc-8336-4ad9-8c8f-d6d0c2cdd940,Fully Paid,443564.0,Long Term,721.0,2145233.0,9 years,Home Mortgage,Debt Consolidation,29139.35,17.0,4.0,14.0,0.0,331151.0,647702.0,0.0,0.0
22781,c81188d6-17a7-4e32-b76f-2996382fd5aa,9eda83d2-49d4-445b-b3cd-009bbae6a2d3,Charged Off,352880.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,12098.44,10.0,300.0,5.0,0.0,164198.0,264792.0,0.0,0.0
22782,49457a23-ff0c-4b80-9d02-55e2c08c67d5,a07f6c37-825f-470d-857d-5b039c7d8b19,Fully Paid,161898.0,Short Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,7660.61,16.5,30.0,8.0,0.0,175845.0,371536.0,0.0,0.0
22783,03c2322f-fcb6-4747-803b-e41f1e009c5f,c9b808b1-0e87-4b79-bb38-9d0b0cea153d,Fully Paid,213488.0,Short Term,722.0,1440390.0,10+ years,Rent,Debt Consolidation,17764.81,13.1,300.0,13.0,0.0,211128.0,329010.0,0.0,0.0
22784,aa92cbcb-c244-409b-84ff-51be7d0918f4,1a0ed5ab-83e6-41ed-b67c-39af68d8e409,Fully Paid,351010.0,Long Term,724.0,1174162.0,10+ years,Own Home,Debt Consolidation,17683.68,29.4,300.0,9.0,0.0,297141.0,651640.0,0.0,0.0
22785,dac9efe8-f084-4b39-b821-f3b7655e345b,8fe19fc5-2f60-4250-b0e7-ef18930373bb,Charged Off,155782.0,Short Term,724.0,1174162.0,< 1 year,Rent,Other,35198.83,13.8,79.0,11.0,1.0,34998.0,435776.0,0.0,0.0
22787,481201d5-30c9-4caa-b789-ea851c121d3a,326b0c89-0f3f-412f-be28-eb7cc386d0a4,Fully Paid,193424.0,Short Term,717.0,949145.0,7 years,Own Home,Debt Consolidation,15819.02,17.6,0.0,11.0,0.0,489896.0,948574.0,,0.0
22790,6fc198a5-ec1e-44cd-99f7-af4c856d8617,17a96483-aa09-4f18-96b4-fc0139e70424,Fully Paid,262658.0,Short Term,724.0,1174162.0,9 years,Rent,Debt Consolidation,17425.85,15.0,300.0,10.0,0.0,316901.0,561902.0,0.0,0.0
22792,9d137e7b-97e9-467d-aef0-e37d101626a1,1163d7ff-19e6-4c38-b2a5-edaa36b771e5,Fully Paid,87450.0,Short Term,699.0,679763.0,6 years,Rent,Business Loan,379.62,17.0,38.0,3.0,0.0,1938.0,8778.0,0.0,0.0
22793,21fa046d-dd67-4734-b677-a24f605f295d,7f48da76-d5aa-4717-8a0c-fb01bcbce07e,Fully Paid,35684.0,Short Term,739.0,944034.0,10+ years,Home Mortgage,Debt Consolidation,21712.82,22.0,300.0,11.0,0.0,624682.0,834284.0,0.0,0.0
22794,19100eea-c109-40a1-bd7f-851842acf94f,087913b8-5173-4fa6-aaef-dcd6f852cd45,Charged Off,88286.0,Short Term,717.0,953135.0,10+ years,Rent,Other,18983.28,10.0,26.0,6.0,0.0,11020.0,236258.0,0.0,0.0
22795,26d9d5f8-236a-4406-8c5d-2327e5263e4c,c1f6fc97-d923-4de7-a017-f928a96200bf,Fully Paid,266530.0,Long Term,730.0,1266046.0,3 years,Home Mortgage,Debt Consolidation,21522.63,14.5,60.0,12.0,1.0,431186.0,872828.0,1.0,0.0
22797,13ba56c2-ba10-4176-80fb-a7119a8ab14b,9ca4b122-ecf2-4e4d-aa35-83476cf5a77a,Fully Paid,440352.0,Short Term,693.0,1901520.0,10+ years,Rent,Debt Consolidation,23135.16,16.5,37.0,10.0,0.0,326097.0,462154.0,0.0,0.0
22798,d47b9e6e-f512-4668-bd8c-4ed18254147c,1a2858ca-b40c-42db-a312-0a2f815f1683,Fully Paid,107316.0,Short Term,700.0,556035.0,3 years,Rent,Debt Consolidation,14178.94,4.4,300.0,5.0,0.0,63080.0,188716.0,0.0,0.0
22800,c8a6f33d-7afa-4826-9b9c-3bd7b285df57,42b57c62-3b39-49e3-9004-a58ada9f3159,Fully Paid,122056.0,Long Term,746.0,1129398.0,10+ years,Home Mortgage,Buy a Car,15416.22,28.8,300.0,13.0,0.0,409773.0,754314.0,0.0,0.0
22803,4ce044ec-1ac1-453a-954c-ba5c883bc5ca,0a6db70e-682d-49ea-a035-c71920c83b95,Fully Paid,135278.0,Short Term,736.0,808051.0,9 years,Rent,Debt Consolidation,12188.12,21.7,300.0,18.0,0.0,491587.0,1419462.0,0.0,0.0
22807,06ce259a-e1f4-4cdb-8d9f-f4d63a162d63,1536a375-57f1-46e4-ae68-078aad817f72,Fully Paid,445764.0,Short Term,747.0,1251188.0,2 years,Home Mortgage,Debt Consolidation,28047.23,33.8,79.0,13.0,0.0,308123.0,374352.0,0.0,0.0
22808,d7c2bfa1-5add-4380-9593-cd47154ece5c,af3a635a-1e65-45a7-b518-15b05f96540a,Fully Paid,160600.0,Short Term,740.0,400691.0,< 1 year,Rent,Debt Consolidation,6043.71,17.1,300.0,10.0,0.0,61807.0,368852.0,0.0,0.0
22810,a9913951-5a4d-4cf6-8626-bc45686aa7b7,5e08eb67-967f-4db0-811b-9a27237b8622,Fully Paid,254782.0,Short Term,744.0,1097820.0,5 years,Home Mortgage,Debt Consolidation,28085.61,16.4,30.0,6.0,0.0,80294.0,438526.0,0.0,0.0
22812,57d34d80-3c68-4e7a-b3e2-924f05a69906,45e78806-141d-49da-8b3f-e9d7f5bfd636,Fully Paid,352308.0,Short Term,735.0,1939748.0,1 year,Home Mortgage,Debt Consolidation,30357.06,32.5,300.0,14.0,0.0,219412.0,484858.0,0.0,0.0
22814,1b7856e1-eac8-4876-b886-cd0ef934c54a,d95ecf9e-baa1-46d5-a656-2df90f30bdd8,Fully Paid,172678.0,Short Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,16093.19,21.7,58.0,16.0,1.0,184319.0,762234.0,1.0,0.0
22815,ff5ae070-30f0-4f85-997c-3bbdb91249e8,177e3f8d-85da-46b0-8f41-c8c1dba390b4,Fully Paid,128722.0,Short Term,742.0,1760236.0,3 years,Rent,Debt Consolidation,9769.23,9.2,300.0,14.0,0.0,290130.0,753214.0,0.0,0.0
22817,1a51858c-f9ab-435e-8d00-487c26280d83,f40b6e96-c1da-4244-88c4-49d49b9d893a,Fully Paid,450252.0,Short Term,695.0,2080367.0,10+ years,Home Mortgage,Other,18723.36,17.5,10.0,7.0,0.0,209361.0,398728.0,0.0,0.0
22818,37f8a18e-0004-47e6-9cd9-1b7a94bdc47c,1b01c95d-8fdc-4dfa-9435-97bfed4ede57,Fully Paid,553960.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,17382.53,29.1,28.0,9.0,0.0,555674.0,660594.0,0.0,0.0
22820,ee5c0964-3066-4cc0-a4e6-0294e91f26fe,37b342be-dd92-4241-b6da-79d7572e893c,Fully Paid,109296.0,Short Term,730.0,591185.0,4 years,Home Mortgage,Debt Consolidation,3295.93,8.3,300.0,8.0,0.0,88844.0,355982.0,0.0,0.0
22821,07d2f486-8f77-4ee8-9bba-30d4af4dac65,7c779c11-43ba-4639-8dfa-2828e0f32d59,Charged Off,313038.0,Long Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,18844.39,17.8,300.0,6.0,0.0,538346.0,899492.0,0.0,0.0
22822,4e88f95c-1a15-4a0e-bda0-e180471a2f4c,24a2adef-ebdb-47a4-b127-d6fa1edf9454,Fully Paid,21780.0,Short Term,696.0,1034873.0,1 year,Rent,Other,21559.68,19.2,300.0,12.0,0.0,388208.0,568986.0,0.0,0.0
22824,ee9b70bf-cb82-4f20-a778-201fa21e94ff,b6cf455b-a419-4911-8ee0-d79624722c95,Charged Off,430804.0,Long Term,736.0,1209198.0,10+ years,Rent,Debt Consolidation,10570.27,19.3,59.0,7.0,0.0,190323.0,379302.0,0.0,0.0
22827,4374df17-7bee-4176-8d33-0ba1d3d7a58f,3bdd2e84-6763-4fd6-9946-da3a565e8012,Charged Off,418198.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Home Improvements,8463.93,17.7,10.0,7.0,0.0,85690.0,112002.0,0.0,0.0
22828,67cdb1a4-0b3b-463e-854b-42f9b2f2ebd8,ebb8c0ff-8b99-4b31-8c88-5601620b4721,Charged Off,256476.0,Long Term,717.0,1040174.0,1 year,Rent,Debt Consolidation,22103.46,16.4,7.0,11.0,0.0,542906.0,861146.0,0.0,0.0
22829,79c6882c-5f0a-4790-9454-1568a9b2535d,90ee2a64-315d-4344-bfe6-e91eaa9876ab,Fully Paid,77572.0,Short Term,724.0,1174162.0,4 years,Rent,Buy a Car,7006.25,9.5,300.0,4.0,0.0,100586.0,175164.0,0.0,0.0
22830,20afc95b-876a-49b1-a886-2eef6cee07aa,8294f4c9-ed47-45d5-9bae-9397644a3af0,Charged Off,270116.0,Short Term,713.0,816506.0,< 1 year,Rent,Debt Consolidation,17691.09,9.3,9.0,10.0,0.0,247399.0,479864.0,0.0,0.0
22831,9ab3ee97-1d0a-4d2c-88cc-19b985501dbc,3329ac99-8334-4cc7-9957-0f9366f31f1b,Fully Paid,236500.0,Short Term,724.0,1174162.0,2 years,Home Mortgage,Other,2693.82,7.7,300.0,6.0,0.0,171494.0,735482.0,0.0,0.0
22832,44a50999-aa98-4b7d-b826-78acae01244b,8371f1bf-ba29-4263-acbb-b43f5af2a5a7,Fully Paid,669504.0,Short Term,689.0,2120096.0,10+ years,Home Mortgage,Debt Consolidation,33921.46,25.6,24.0,13.0,1.0,266855.0,446534.0,0.0,1.0
22835,bdf09c84-7e2e-496f-b795-dfd7fd03f154,1e24f32a-3bb7-4f39-b7ff-06b4fc0b29c6,Charged Off,444928.0,Short Term,722.0,873525.0,0 years,Home Mortgage,Home Improvements,8516.94,20.4,300.0,7.0,1.0,334856.0,482240.0,1.0,0.0
